Secret Admirer,1985,Comedy|Romance,5257,6.5
Darkness Falls,2003,Horror|Thriller,27450,5.0
Amen.,2002,Drama,11925,7.3
Ethan Frome,1993,Drama,1812,6.3
Biker Boyz,2003,Action|Crime|Drama,11604,4.6
Final Destination 2,2003,Horror|Thriller,130693,6.2
Lost in La Mancha,2002,Documentary,9979,7.4
May,2002,Drama|Horror,28776,6.7
Ordinary Decent Criminal,2000,Comedy|Crime,12289,6.4
Firefox,1982,Action|Sci-Fi|Thriller,21537,5.9
I, the Jury,1982,Crime|Drama|Thriller,1163,5.9
Kiss Me Goodbye,1982,Comedy,1578,6.1
Missing,1982,Drama|Mystery|Thriller,15297,7.8
Monty Python Live at the Hollywood Bowl,1982,Comedy,12068,7.9
Paradise,1982,Adventure|Romance,2071,4.9
Savannah Smiles,1982,Comedy,1515,7.2
Tenebre,1982,Horror|Mystery|Thriller,16000,7.2
Trail of the Pink Panther,1982,Comedy|Crime,8102,4.9
White Dog,1982,Drama|Horror|Thriller,7070,7.1
Zapped!,1982,Comedy|Sci-Fi,5102,4.8
How to Lose a Guy in 10 Days,2003,Comedy|Romance,174435,6.4
Shanghai Knights,2003,Action|Adventure|Comedy,88141,6.2
Daredevil,2003,Action|Crime,187093,5.3
All the Real Girls,2003,Drama|Romance,9531,6.9
Gerry,2002,Adventure|Drama,16037,6.2
Dennis the Menace,1993,Comedy,47952,5.5
Pillow Talk,1959,Comedy|Musical|Romance,12447,7.5
Gods and Generals,2003,Action|Drama|War,13902,6.3
Old School,2003,Comedy,195016,7.2
Poolhall Junkies,2002,Comedy|Drama|Thriller,8902,7.0
Cradle 2 the Grave,2003,Action|Crime|Drama|Thriller,37167,5.8
Spider,2002,Drama|Mystery,31954,6.8
Lady Jane,1986,Drama|Romance,5409,7.2
Life Stinks,1991,Comedy,8042,5.8
Bringing Down the House,2003,Comedy,31573,5.6
Tears of the Sun,2003,Action|Drama|Thriller,100114,6.6
Laurel Canyon,2002,Drama,13693,6.4
Bend It Like Beckham,2002,Comedy|Drama|Romance,95098,6.7
Willard,2003,Drama|Horror|Thriller,15937,6.2
Prozac Nation,2001,Drama,15523,6.3
King of Kings,1961,Drama,5452,7.1
Born Free,1966,Adventure|Children|Drama,5010,7.3
Equus,1977,Drama|Mystery,6451,7.2
Green Card,1990,Comedy|Drama|Romance,19778,6.2
Journey to the Center of the Earth,1959,Adventure|Children|Sci-Fi,12773,7.1
Salaam Bombay!,1988,Drama,7202,8.0
Sweet Charity,1969,Comedy|Drama|Musical|Romance,3831,7.0
Dreamcatcher,2003,Drama|Horror|Sci-Fi|Thriller,80773,5.5
Piglet's Big Movie,2003,Animation|Children,5331,6.0
View from the Top,2003,Comedy|Romance,22568,5.2
Basic,2003,Drama|Thriller|War,53220,6.5
Head of State,2003,Comedy,15818,5.4
What a Girl Wants,2003,Comedy|Drama|Romance,51761,5.8
Assassination Tango,2002,Drama|Thriller,2641,5.9
Raising Victor Vargas,2002,Comedy|Drama|Romance,4903,7.1
Stevie,2002,Documentary,2256,8.0
In a Lonely Place,1950,Drama|Film-Noir|Mystery|Romance,19749,8.0
Phone Booth,2002,Drama|Thriller,224082,7.1
Levity,2003,Drama,5918,6.5
Anger Management,2003,Comedy,181738,6.2
Better Luck Tomorrow,2002,Crime|Drama,8248,7.2
Ghosts of the Abyss,2003,Documentary|IMAX,4453,6.9
House of 1000 Corpses,2003,Horror,65306,6.0
Bulletproof Monk,2003,Action|Adventure|Sci-Fi,44196,5.5
Holes,2003,Adventure|Children|Comedy|Mystery,64114,7.1
Malibu's Most Wanted,2003,Comedy|Crime,16870,5.1
Straw Dogs,1971,Drama|Thriller,48867,7.5
Beginning of the End,1957,Sci-Fi,1905,3.5
Fahrenheit 451,1966,Drama|Sci-Fi,35599,7.3
I Am Trying to Break Your Heart,2002,Documentary,1832,7.5
Legal Eagles,1986,Comedy|Crime|Romance,8433,5.9
Sibling Rivalry,1990,Comedy,2127,5.4
Undercover Blues,1993,Comedy|Crime,6559,6.0
Wildcats,1986,Comedy,10337,5.9
Scenes from a Mall,1991,Comedy,4186,5.3
Confidence,2003,Crime|Thriller,31438,6.7
Identity,2003,Crime|Horror|Mystery|Thriller,194439,7.3
It Runs in the Family,2003,Comedy|Drama,4234,5.6
Manic,2001,Drama,8692,7.4
People I Know,2002,Crime|Drama,10276,5.5
Spellbound,2002,Documentary,11339,7.6
Blue Car,2002,Drama,3200,6.7
Owning Mahowny,2003,Crime|Drama|Thriller,11196,7.1
Daddy Day Care,2003,Children|Comedy,53857,5.5
Beat Street,1984,Drama|Musical,2856,6.5
Breakin' 2: Electric Boogaloo,1984,Musical,3021,5.0
Breakin',1984,Drama|Musical,4868,5.7
High Society,1956,Comedy|Musical|Romance,11413,7.0
Kiss Me Kate,1953,Comedy|Musical|Romance,4693,7.2
Down with Love,2003,Comedy|Romance,35365,6.3
Cinemania,2002,Documentary,2095,7.1
Bruce Almighty,2003,Comedy|Drama|Fantasy|Romance,322967,6.7
Respiro,2002,Comedy|Drama,4198,7.0
Finding Nemo,2003,Adventure|Animation|Children|Comedy,782783,8.1
Capturing the Friedmans,2003,Documentary,20887,7.8
Whale Rider,2002,Drama,36011,7.6
Nevada Smith,1966,Western,6100,7.0
Silk Stockings,1957,Musical,3011,6.9
Siam Sunset,1999,Comedy,1016,6.5
Treasure Island,1950,Adventure|Children,5417,7.0
Car Wash,1976,Comedy,5244,6.0
Destry Rides Again,1939,Comedy|Western,8463,7.7
Intervista,1987,Comedy|Drama,1948,7.1
Live Wire,1992,Action,2782,5.6
Shenandoah,1965,Drama|War|Western,6541,7.4
Oscar,1991,Comedy|Crime|Mystery|Romance,25381,6.4
Two Mules for Sister Sara,1970,Comedy|War|Western,19054,7.0
Winchester '73,1950,Western,13765,7.7
Objective, Burma!,1945,War,3769,7.4
This Boy's Life,1993,Drama,39017,7.3
Barton Fink,1991,Drama|Thriller,97076,7.7
From the Terrace,1960,Drama,2063,6.7
Man of Aran,1934,Documentary,1568,7.5
Music Box,1989,Drama,5718,7.3
Good Burger,1997,Children|Comedy,22472,5.7
Mississippi Masala,1991,Drama|Romance,4147,6.6
Shattered,1991,Mystery|Thriller,6869,6.5
Thoroughly Modern Millie,1967,Comedy|Musical,4887,7.0
Dumb and Dumberer: When Harry Met Lloyd,2003,Comedy,32270,3.4
From Justin to Kelly,2003,Musical|Romance,24027,2.1
Hollywood Homicide,2003,Action|Crime|Drama,32736,5.3
Charlie's Angels: Full Throttle,2003,Action|Adventure|Comedy|Crime|Thriller,106759,4.8
Bodies, Rest & Motion,1993,Drama|Romance,2017,5.6
You Only Live Once,1937,Crime|Film-Noir,4409,7.4
Anastasia,1956,Drama,6350,7.1
Mr. Baseball,1992,Comedy|Romance,8680,5.9
Scaramouche,1952,Adventure|Romance,4711,7.6
Start the Revolution Without Me,1970,Comedy,2292,6.6
What's Up, Doc?,1972,Comedy,15727,7.8
Hulk,2003,Action|Adventure|Sci-Fi,226165,5.7
Legally Blonde 2: Red, White & Blonde,2003,Comedy,51197,4.7
Sinbad: Legend of the Seven Seas,2003,Adventure|Animation|Children|Fantasy,40341,6.7
Terminator 3: Rise of the Machines,2003,Action|Adventure|Sci-Fi,328905,6.3
Swimming Pool,2003,Drama|Mystery|Thriller,37303,6.8
Pirates of the Caribbean: The Curse of the Black Pearl,2003,Action|Adventure|Comedy|Fantasy,897059,8.0
I Capture the Castle,2003,Drama|Romance,6105,7.1
Northfork,2003,Drama|Fantasy,5012,6.4
Bad Boys II,2003,Action|Comedy|Crime|Thriller,192281,6.6
How to Deal,2003,Comedy|Drama|Romance,8532,5.7
Johnny English,2003,Action|Comedy|Thriller,122454,6.1
Dirty Pretty Things,2002,Crime|Drama|Thriller,36840,7.4
Garage Days,2002,Comedy|Musical,2548,5.9
Born to Be Wild,1995,Adventure|Children|Comedy|Drama,1215,5.1
Curly Sue,1991,Comedy|Drama,17904,5.8
Little Giants,1994,Children|Comedy,21322,6.3
Loose Cannons,1990,Action|Comedy,3832,4.8
Lara Croft Tomb Raider: The Cradle of Life,2003,Action|Adventure|Comedy|Romance|Thriller,111378,5.5
Seabiscuit,2003,Drama,60328,7.3
Buffalo Soldiers,2001,Comedy|Crime|Drama|War,21482,6.9
Camp,2003,Comedy|Musical,5253,6.3
Avanti!,1972,Comedy|Drama,7662,7.2
Eve of Destruction,1991,Action|Sci-Fi|Thriller,1671,4.8
Kickboxer 2: The Road Back,1991,Action|Drama,4645,4.5
Kiss Me, Stupid,1964,Comedy,5627,7.1
One, Two, Three,1961,Comedy,16319,8.0
Remo Williams: The Adventure Begins,1985,Action|Comedy|Crime|Thriller,9392,6.4
What's Up, Tiger Lily?,1966,Adventure|Comedy|Crime|Thriller,8184,6.0
Gigli,2003,Comedy|Crime|Romance,43066,2.4
And Now... Ladies and Gentlemen...,2002,Romance|Thriller,1948,6.2
Freaky Friday,2003,Children|Comedy|Fantasy,106102,6.2
S.W.A.T.,2003,Action|Thriller,126105,6.0
Umberto D.,1952,Drama,18416,8.2
Brother's Keeper,1992,Documentary,3269,7.6
I Love You to Death,1990,Comedy|Crime,11731,6.4
Freddy vs. Jason,2003,Action|Horror|Thriller,96473,5.8
Grind,2003,Action|Comedy,10800,6.0
Open Range,2003,Western,57963,7.5
Uptown Girls,2003,Comedy,31104,6.1
American Splendor,2003,Comedy|Drama,43842,7.5
Agent Cody Banks,2003,Action|Adventure|Children|Fantasy,28946,5.1
Camp Nowhere,1994,Adventure|Children|Comedy,7719,6.0
Hot Dog... The Movie,1984,Comedy,2547,4.8
House of Wax,1953,Crime|Horror|Mystery|Thriller,13079,7.1
Man's Best Friend,1993,Horror|Sci-Fi|Thriller,3297,5.1
Valley Girl,1983,Comedy|Romance,10847,6.4
Wait Until Dark,1967,Drama|Thriller,22782,7.9
THX 1138,1971,Action|Adventure|Drama|Sci-Fi,42170,6.8
Kind Hearts and Coronets,1949,Comedy|Drama,29983,8.1
Attack of the Puppet People,1958,Horror|Sci-Fi,1598,4.7
10,1979,Comedy|Romance,13152,6.0
Tremors,1990,Comedy|Horror|Sci-Fi,99377,7.1
Commando,1985,Action|Adventure,123223,6.7
Dracula,1979,Horror|Romance,7539,6.5
Waco: The Rules of Engagement,1997,Documentary,2746,8.0
Ikiru,1952,Drama,48555,8.3
Revolution OS,2001,Documentary,2193,7.3
My Boss's Daughter,2003,Comedy|Romance,25546,4.7
Bollywood/Hollywood,2002,Comedy|Drama|Musical|Romance,2309,6.0
Once Upon a Time in the Midlands,2002,Drama,3740,6.2
Dickie Roberts: Former Child Star,2003,Comedy,12350,5.6
Party Monster,2003,Comedy|Crime|Drama|Thriller,13409,6.3
Taking Sides,2001,Drama,2885,7.2
Cabin Fever,2002,Horror|Thriller,66293,5.6
Matchstick Men,2003,Comedy|Crime|Drama,112733,7.3
Once Upon a Time in Mexico,2003,Action|Adventure|Crime|Thriller,138307,6.4
Dummy,2002,Comedy|Drama|Romance,6014,6.8
Lost in Translation,2003,Comedy|Drama|Romance,349205,7.8
Gotcha!,1985,Comedy,5800,6.2
Kuffs,1992,Action|Comedy|Crime,8494,5.8
Paper Moon,1973,Comedy|Crime|Drama,27816,8.2
Day of the Dead,1985,Horror|Sci-Fi|Thriller,54076,7.2
Hello, Dolly!,1969,Comedy|Musical|Romance,11068,7.2
Memoirs of an Invisible Man,1992,Comedy|Romance|Sci-Fi|Thriller,18853,5.9
Once Bitten,1985,Comedy|Horror,11056,5.5
Squirm,1976,Horror|Romance,4368,4.6
Anything Else,2003,Comedy|Drama|Romance,26831,6.4
Cold Creek Manor,2003,Drama|Thriller,19224,4.9
Secondhand Lions,2003,Children|Comedy|Drama,46061,7.6
Underworld,2003,Action|Fantasy|Horror,227288,7.0
In This World,2002,Adventure|Drama,3850,7.4
Duplex,2003,Comedy|Crime,49293,5.9
Under the Tuscan Sun,2003,Comedy|Drama|Romance,39571,6.8
Luther,2003,Drama,13543,6.6
Mambo Italiano,2003,Comedy,5845,6.7
My Life Without Me,2003,Drama|Romance,22176,7.6
Videodrome,1983,Fantasy|Horror|Sci-Fi|Thriller,67766,7.3
Lagaan: Once Upon a Time in India,2001,Comedy|Drama|Musical|Romance,83674,8.2
Judgment at Nuremberg,1961,Drama,51733,8.3
Leningrad Cowboys Go America,1989,Comedy|Musical,5627,7.0
Seven Brides for Seven Brothers,1954,Comedy|Musical|Romance|Western,17609,7.4
Kiss of the Spider Woman,1985,Drama,11944,7.4
All the President's Men,1976,Drama|Thriller,82613,8.0
Angie,1994,Comedy|Drama|Romance,1847,5.4
Avalon,2001,Drama|Fantasy|Sci-Fi,11986,6.5
Beethoven,1992,Children|Comedy|Drama,54880,5.6
Beethoven's 2nd,1993,Children|Comedy,21277,4.8
Bugsy,1991,Crime|Drama,22391,6.8
Bugsy Malone,1976,Children|Comedy|Crime|Musical,13397,6.8
Cobra,1986,Action|Crime,55581,5.7
Crimewave,1985,Comedy|Crime,4420,5.8
Where Eagles Dare,1968,Action|Adventure|War,43900,7.7
Tightrope,1984,Thriller,12721,6.3
Sleeping with the Enemy,1991,Drama|Thriller,41133,6.2
PCU,1994,Comedy,11008,6.6
City Heat,1984,Action|Comedy,7565,5.5
Three O'Clock High,1987,Comedy,9103,7.2
Ginger Snaps,2000,Drama|Horror|Thriller,35786,6.8
More American Graffiti,1979,Comedy,3417,5.2
Regarding Henry,1991,Drama,25315,6.7
Love Affair,1939,Comedy|Drama|Romance,3482,7.4
Scrooge,1970,Drama|Fantasy|Musical,7312,7.5
Leap of Faith,1992,Comedy|Drama,10526,6.1
In Cold Blood,1967,Crime|Drama,20567,8.0
Yankee Doodle Dandy,1942,Drama|Musical,11975,7.8
Mobsters,1991,Crime|Drama,7301,5.9
Wonderland,2003,Crime|Drama|Mystery|Thriller,19519,6.6
Mystic River,2003,Crime|Drama|Mystery,365071,8.0
House of the Dead,2003,Action|Horror,33466,2.0
Intolerable Cruelty,2003,Comedy|Romance,81396,6.3
Kill Bill: Vol. 1,2003,Action|Crime|Thriller,818635,8.1
Runaway Jury,2003,Drama|Thriller,81319,7.1
Pieces of April,2003,Comedy|Drama,18663,7.1
Sylvia,2003,Drama|Romance,9380,6.3
Veronica Guerin,2003,Crime|Drama|Thriller,17197,6.9
In the Cut,2003,Crime|Drama|Mystery|Romance|Thriller,19559,5.3
Beyond Borders,2003,Drama|Romance|War,23974,6.5
Radio,2003,Drama,34113,6.9
Scary Movie 3,2003,Comedy|Horror,120113,5.5
Brother Bear,2003,Adventure|Animation|Children,78629,6.8
Elephant,2003,Drama,75743,7.2
Alien from L.A.,1988,Sci-Fi,3032,3.1
You'll Never Get Rich,1941,Comedy|Musical|Romance,1699,6.9
Shattered Glass,2003,Crime|Drama,30336,7.2
Elf,2003,Children|Comedy|Fantasy,166818,6.9
Love Actually,2003,Comedy|Drama|Romance,351260,7.7
Father of the Bride,1991,Comedy,59093,6.5
Looney Tunes: Back in Action,2003,Action|Animation|Children|Fantasy,27194,5.7
Master and Commander: The Far Side of the World,2003,Adventure|Drama|War,179736,7.4
Tupac: Resurrection,2003,Documentary,8222,8.0
Gothika,2003,Horror|Thriller,95216,5.8
21 Grams,2003,Crime|Drama|Mystery|Romance|Thriller,202129,7.7
Bad Santa,2003,Comedy|Crime,119914,7.1
Timeline,2003,Action|Adventure|Sci-Fi,55343,5.6
Devil's Playground,2002,Documentary,2363,7.1
Darkman,1990,Action|Crime|Fantasy|Sci-Fi|Thriller,51054,6.4
Dead of Night,1945,Horror|Mystery,8695,7.7
Desk Set,1957,Comedy|Romance,6472,7.3
Final Analysis,1992,Drama|Romance|Thriller,11587,5.8
Funny Games,1997,Drama|Horror|Thriller,50141,7.6
Slacker,1991,Comedy|Drama,16600,7.1
WarGames,1983,Drama|Sci-Fi|Thriller,77419,7.1
Ben-Hur: A Tale of the Christ,1925,Adventure|Drama|Romance,6451,8.0
Gorky Park,1983,Crime|Drama|Thriller,10348,6.8
Guarding Tess,1994,Comedy|Drama,13643,6.2
Hannah and Her Sisters,1986,Comedy|Drama|Romance,57685,8.0
Highlander II: The Quickening,1991,Action|Sci-Fi,38881,4.1
Hoffa,1992,Crime|Drama,18392,6.6
House of Cards,1993,Drama,2318,6.2
Hudson Hawk,1991,Action|Adventure|Comedy,46017,5.8
Invasion of the Body Snatchers,1978,Horror|Mystery|Sci-Fi|Thriller,41739,7.4
Kindergarten Cop,1990,Action|Comedy|Crime|Thriller,116526,6.1
King Ralph,1991,Comedy,13406,5.2
Lorenzo's Oil,1992,Drama,17664,7.2
Mr. Destiny,1990,Comedy|Fantasy,10098,6.3
Only the Lonely,1991,Comedy|Romance,8563,6.3
Over the Top,1987,Action|Drama,41447,5.7
Passenger 57,1992,Action|Thriller,39514,5.8
Presumed Innocent,1990,Crime|Drama|Thriller,31863,6.9
Project X,1987,Comedy|Drama,8956,6.1
Proof,1991,Comedy|Drama|Romance,5444,7.4
Summer School,1987,Comedy,14190,6.5
Silverado,1985,Action|Western,30487,7.2
Quick Change,1990,Comedy|Crime,17040,6.8
Radio Flyer,1992,Drama,11027,6.9
Teen Wolf,1985,Comedy|Fantasy,38362,6.0
Things You Can Tell Just by Looking at Her,2000,Drama|Romance,6049,6.6
To Live and Die in L.A.,1985,Action|Crime|Drama|Thriller,23530,7.3
Trapped in Paradise,1994,Comedy|Crime,10743,5.9
Wild at Heart,1990,Crime|Drama|Mystery|Romance|Thriller,68263,7.2
Year of the Dragon,1985,Action|Crime|Drama,11575,6.9
Nothing to Lose,1997,Action|Adventure|Comedy|Crime,38436,6.7
Flying Down to Rio,1933,Comedy|Musical|Romance,2814,6.7
Follow the Fleet,1936,Comedy|Musical|Romance,3332,7.3
Mary of Scotland,1936,Drama,1916,6.4
Roberta,1935,Comedy|Musical|Romance,2425,7.1
Little Women,1949,Drama,5146,7.3
Swing Time,1936,Comedy|Musical|Romance,9899,7.7
Life with Father,1947,Comedy,3712,7.3
National Velvet,1944,Children|Drama,5450,7.4
Jesus Christ Superstar,1973,Drama|Musical,21189,7.3
Dark Victory,1939,Drama|Romance,8105,7.6
Birdman of Alcatraz,1962,Drama,13386,7.8
Red River,1948,Action|Adventure|Western,23384,7.8
Stagecoach,1939,Action|Drama|Romance|Western,34419,7.9
Bullitt,1968,Action|Crime|Drama|Thriller,50729,7.5
Jezebel,1938,Drama,9768,7.6
42nd Street,1933,Drama|Musical|Romance,8704,7.6
That Touch of Mink,1962,Comedy|Romance,7145,6.7
Sweet Dreams,1985,Drama,3478,7.1
Play It Again, Sam,1972,Comedy|Romance,21490,7.7
Send Me No Flowers,1964,Comedy|Romance,4737,7.0
Pygmalion,1938,Comedy|Drama,6458,7.9
Amarcord,1973,Comedy|Drama,32508,8.0
Horse Feathers,1932,Comedy,10105,7.7
Anna Karenina,1935,Drama|Romance,4199,7.1
Rivers and Tides,2001,Documentary,2022,8.1
Doc Hollywood,1991,Comedy|Romance,27982,6.1
Dragnet,1987,Comedy|Crime|Drama,27668,5.9
Madhouse,1990,Comedy,2381,5.3
1941,1979,Comedy|War,27172,5.9
Foul Play,1978,Comedy|Thriller,11507,6.8
Leprechaun,1993,Comedy|Horror,18932,4.7
Adam's Rib,1949,Comedy|Romance,16857,7.6
Naked Lunch,1991,Drama|Fantasy|Mystery|Sci-Fi,39652,7.1
Grass,1999,Documentary,3340,7.3
Spring Forward,1999,Drama,1287,7.4
Run,1991,Action|Drama|Thriller,2175,6.1
In America,2002,Drama|Romance,37906,7.8
My Flesh and Blood,2003,Documentary,1628,8.4
Honey,2003,Drama|Romance,39141,5.3
Big Fish,2003,Drama|Fantasy|Romance,372206,8.0
Something's Gotta Give,2003,Comedy|Drama|Romance,97460,6.7
Stuck on You,2003,Comedy,46800,5.8
Girl with a Pearl Earring,2003,Drama|Romance,64538,7.0
Mona Lisa Smile,2003,Drama|Romance,66594,6.4
Calendar Girls,2003,Comedy,20684,6.9
House of Sand and Fog,2003,Drama,59246,7.6
Monster,2003,Crime|Drama,115609,7.3
Cheaper by the Dozen,2003,Children|Comedy,81367,5.8
Cold Mountain,2003,Drama|Romance|War,125299,7.2
Paycheck,2003,Action|Sci-Fi|Thriller,94288,6.3
Peter Pan,2003,Action|Adventure|Children|Fantasy,57870,6.9
Japanese Story,2003,Drama,5836,6.7
Chasing Liberty,2004,Comedy|Romance,32180,6.1
Aileen: Life and Death of a Serial Killer,2003,Documentary,5239,7.2
Along Came Polly,2004,Comedy|Romance,112528,5.9
Torque,2004,Action|Crime,24817,4.0
Osama,2003,Drama,7921,7.4
Wuthering Heights,1992,Drama|Romance,10432,6.9
Ship of Fools,1965,Drama,4205,7.2
Blame It on the Bellboy,1992,Comedy,2174,5.4
Only the Strong,1993,Action,4612,6.7
Beyond Re-Animator,2003,Horror,9425,5.9
Dr. Jekyll and Mr. Hyde,1941,Drama|Horror,7081,6.9
People Will Talk,1951,Comedy|Romance,4749,7.5
I Was a Male War Bride,1949,Comedy|Romance,6362,7.1
To Have and Have Not,1944,Adventure|Drama|Romance|Thriller|War,25610,8.0
High Sierra,1941,Crime|Drama|Film-Noir|Thriller,12432,7.6
Dark Passage,1947,Crime|Drama|Film-Noir|Romance|Thriller,14253,7.6
They Drive by Night,1940,Drama,5863,7.3
Pumping Iron,1977,Documentary,18176,7.4
Cool World,1992,Animation|Comedy|Fantasy,17941,4.8
Intolerance: Love's Struggle Throughout the Ages,1916,Drama,11755,8.0
Tormented,1960,Horror|Thriller,1766,4.1
Chitty Chitty Bang Bang,1968,Adventure|Children|Comedy|Fantasy|Musical,33986,6.9
The Butterfly Effect,2004,Drama|Sci-Fi|Thriller,391975,7.7
Win a Date with Tad Hamilton!,2004,Comedy|Romance,24089,5.6
Touching the Void,2003,Adventure|Documentary,29255,8.1
You Got Served,2004,Drama|Musical,24231,3.5
Latter Days,2003,Comedy|Drama|Romance,15357,7.1
Barbershop 2: Back in Business,2004,Comedy,11461,5.7
Catch That Kid,2004,Action|Adventure|Children|Comedy|Crime,8583,5.2
Miracle,2004,Drama,39564,7.5
Thirteen,2003,Drama,72716,6.8
Best Defense,1984,Comedy|War,4880,3.6
50 First Dates,2004,Comedy|Romance,286325,6.8
Welcome to Mooseport,2004,Comedy,11146,5.2
The Diary of Anne Frank,1959,Drama|War,10181,7.4
Black Widow,1987,Crime|Drama|Mystery|Thriller,7190,6.3
King Solomon's Mines,1985,Adventure|Comedy,10636,5.1
Raw Deal,1986,Action,25144,5.5
Goodbye, Mr. Chips,1939,Drama|Romance,8471,7.8
Follow Me, Boys!,1966,Comedy|Drama,1784,7.2
Against the Ropes,2004,Comedy|Drama,6178,5.3
Confessions of a Teenage Drama Queen,2004,Comedy,24723,4.6
EuroTrip,2004,Adventure|Comedy,172986,6.6
Club Dread,2004,Comedy|Horror,25170,5.7
Dirty Dancing: Havana Nights,2004,Romance,23751,6.0
Hidalgo,2004,Adventure|Drama,71055,6.7
Starsky & Hutch,2004,Action|Comedy|Crime|Thriller,126352,6.1
Persona,1966,Drama,72326,8.1
Pickup on South Street,1953,Film-Noir,10140,7.8
Just One of the Guys,1985,Comedy,10976,6.5
Agent Cody Banks 2: Destination London,2004,Action|Adventure|Children|Comedy,12154,4.5
Secret Window,2004,Mystery|Thriller,159468,6.6
Spartan,2004,Thriller,27486,6.6
Wilbur Wants to Kill Himself,2002,Comedy|Drama|Romance,7128,6.9
Mad Dog and Glory,1993,Comedy|Drama|Romance,18261,6.2
Peyton Place,1957,Drama|Romance,4325,7.2
Dawn of the Dead,2004,Action|Drama|Horror|Thriller,208261,7.3
Eternal Sunshine of the Spotless Mind,2004,Drama|Romance|Sci-Fi,746335,8.3
Taking Lives,2004,Crime|Drama|Thriller,69873,6.2
Intermission,2003,Comedy|Crime|Drama,14149,6.9
Jersey Girl,2004,Comedy|Drama|Romance,57587,6.2
Never Die Alone,2004,Crime|Drama|Thriller,5029,5.7
Scooby-Doo 2: Monsters Unleashed,2004,Action|Adventure|Children|Comedy|Mystery,37459,5.0
Dogville,2003,Drama|Mystery|Thriller,116919,8.0
Ned Kelly,2003,Drama,23002,6.5
Hellboy,2004,Action|Adventure|Fantasy|Horror,264309,6.8
Walking Tall,2004,Action,57700,6.2
The Alamo,2004,Drama|War|Western,17754,6.0
Ella Enchanted,2004,Comedy|Fantasy|Romance,52416,6.3
Dawn of the Dead,1978,Action|Drama|Horror,97223,8.0
Prey for Rock & Roll,2003,Drama|Musical,1800,6.2
Cheaper by the Dozen,1950,Comedy|Drama,3998,7.1
Munchies,1987,Comedy|Horror,1037,3.9
Going in Style,1979,Comedy|Drama,2339,7.2
After Hours,1985,Comedy|Thriller,44784,7.7
Kill Bill: Vol. 2,2004,Action|Drama|Thriller,562155,8.0
Paper Clips,2004,Documentary,1615,7.4
13 Going on 30,2004,Comedy|Fantasy|Romance,134434,6.1
Man on Fire,2004,Action|Crime|Drama|Mystery|Thriller,287637,7.7
Envy,2004,Comedy,27619,4.8
Godsend,2004,Drama|Horror|Thriller,23240,4.8
Laws of Attraction,2004,Comedy|Romance,19929,5.9
Mean Girls,2004,Comedy,274107,7.0
Van Helsing,2004,Action|Adventure|Fantasy|Horror,213927,6.1
Breakin' All the Rules,2004,Comedy|Romance,4478,5.5
Troy,2004,Action|Adventure|Drama|War,418856,7.2
Carandiru,2003,Crime|Drama,15270,7.6
Coffee and Cigarettes,2003,Comedy|Drama,51479,7.1
Watch on the Rhine,1943,Drama,3058,7.4
Enemy Mine,1985,Adventure|Drama|Sci-Fi,37013,6.9
Enter the Dragon,1973,Action|Crime,83111,7.7
Henry & June,1990,Drama,10875,6.3
100 Girls,2000,Comedy|Romance,19232,5.9
Fail-Safe,1964,Drama|Thriller|War,16325,8.0
Paperhouse,1988,Fantasy|Horror|Thriller,4604,6.8
Dobermann,1997,Action|Crime,15076,6.6
You Only Live Twice,1967,Action|Adventure|Sci-Fi|Thriller,81773,6.9
Octopussy,1983,Action|Adventure|Thriller,80552,6.6
Never Say Never Again,1983,Action|Adventure|Thriller,52439,6.2
Pride and Prejudice,1940,Comedy|Drama|Romance,6469,7.4
Woman of the Year,1942,Comedy|Romance,7574,7.3
Oklahoma!,1955,Musical|Romance|Western,9408,7.2
Desert Hearts,1985,Drama,3684,7.0
Body Double,1984,Mystery|Thriller,22822,6.8
Chaplin,1992,Drama,46419,7.6
School Ties,1992,Drama,19369,6.9
Raising Cain,1992,Horror|Thriller,11138,6.0
Rose Red,2002,Horror|Mystery|Thriller,19008,6.7
Noises Off...,1992,Comedy,8824,7.5
Pride and Prejudice,1995,Drama|Romance,60435,9.0
Look Who's Talking Too,1990,Comedy|Romance,39326,4.5
Pat and Mike,1952,Comedy|Romance,4344,7.0
Animal Crackers,1930,Comedy|Musical,11502,7.7
He Said, She Said,1991,Comedy|Drama|Romance,5347,5.6
Bedazzled,1967,Comedy|Fantasy,7243,7.0
Cat People,1942,Drama|Horror|Romance|Thriller,15253,7.4
Camelot,1967,Drama|Musical|Romance,5148,6.7
Protocol,1984,Comedy,3882,5.4
Matinee,1993,Comedy|Drama,7613,6.8
Baxter,1989,Drama|Horror,1563,7.0
Explorers,1985,Adventure|Children|Sci-Fi,16258,6.6
Pierrot le fou,1965,Crime|Drama,22303,7.7
Jason and the Argonauts,1963,Action|Adventure|Fantasy,19059,7.4
Undercurrent,1946,Film-Noir|Thriller,2200,6.6
Sniper,1993,Action|Drama,20484,6.1
Genghis Blues,1999,Documentary,1195,8.0
True Stories,1986,Comedy|Musical,3935,7.0
Mogambo,1953,Adventure|Drama|Romance,6321,6.7
Another Thin Man,1939,Comedy|Crime|Drama|Mystery|Romance,5228,7.5
Shadow of the Thin Man,1941,Comedy|Crime|Mystery,4322,7.3
After the Thin Man,1936,Comedy|Crime|Mystery|Romance,7794,7.7
